UNITID,EFFYDLEV,XEYDETOT,EFYDETOT,XEYDEEXC,EFYDEEXC,XEYDESOM,EFYDESOM,XEYDENON,EFYDENON
237783,11,"R",9,"R",0,"R",9,"R",0
237783,12,"R",318,"R",105,"R",213,"R",0
237792, 1,"R",5165,"R",918,"R",2010,"R",2237
237792, 2,"R",3630,"R",137,"R",1687,"R",1806
237792, 3,"R",2906,"R",110,"R",1672,"R",1124
237792,11,"R",724,"R",27,"R",15,"R",682
237792,12,"R",1535,"R",781,"R",323,"R",431
237817, 1,"R",1750,"R",376,"R",950,"R",424
237817, 2,"R",1750,"R",376,"R",950,"R",424
237817, 3,"R",1652,"R",370,"R",946,"R",336
237817,11,"R",98,"R",6,"R",4,"R",88
237844, 1,"R",166,"A",,"A",,"R",166
237844, 2,"R",166,"A",,"A",,"R",166
237844, 3,"R",166,"A",,"A",,"R",166
237880, 1,"R",809,"A",,"A",,"R",809
237880,12,"R",809,"A",,"A",,"R",809
237899, 1,"R",5808,"R",444,"R",1453,"R",3911
237899, 2,"R",5282,"R",443,"R",1441,"R",3398
237899, 3,"R",2448,"R",355,"R",1179,"R",914
237899,11,"R",2834,"R",88,"R",262,"R",2484
237899,12,"R",526,"R",1,"R",12,"R",513
237905, 1,"C",64,"A",,"A",,"C",64
237905, 2,"C",57,"A",,"A",,"C",57
237905, 3,"C",57,"A",,"A",,"C",57
237905,12,"R",7,"A",,"A",,"R",7
237932, 1,"R",2966,"R",576,"R",1513,"R",877
237932, 2,"R",2471,"R",203,"R",1433,"R",835
237932, 3,"R",2216,"R",197,"R",1432,"R",587
237932,11,"R",255,"R",6,"R",1,"R",248
237932,12,"R",495,"R",373,"R",80,"R",42
237950, 1,"R",2056,"R",674,"R",582,"R",800
237950, 2,"R",2056,"R",674,"R",582,"R",800
237950, 3,"R",1383,"R",71,"R",544,"R",768
237950,11,"R",673,"R",603,"R",38,"R",32
237969, 1,"R",1253,"R",61,"R",168,"R",1024
237969, 2,"R",1149,"R",1,"R",160,"R",988
237969, 3,"R",1136,"R",0,"R",158,"R",978
237969,11,"R",13,"R",1,"R",2,"R",10
237969,12,"R",104,"R",60,"R",8,"R",36
237987, 1,"R",229,"R",0,"R",189,"R",40
237987, 2,"R",229,"R",0,"R",189,"R",40
237987, 3,"R",229,"R",0,"R",189,"R",40
237996, 1,"R",904,"R",632,"R",166,"R",106
237996, 2,"R",904,"R",632,"R",166,"R",106
237996, 3,"R",904,"R",632,"R",166,"R",106
238005, 1,"R",113,"A",,"A",,"R",113
238005, 2,"R",113,"A",,"A",,"R",113
238005, 3,"C",113,"A",,"A",,"C",113
238014, 1,"R",1951,"R",715,"R",914,"R",322
238014, 2,"R",1951,"R",715,"R",914,"R",322
238014, 3,"R",1317,"R",238,"R",826,"R",253
238014,11,"R",634,"R",477,"R",88,"R",69
238032, 1,"R",30045,"R",4501,"R",6887,"R",18657
238032, 2,"R",23061,"R",2195,"R",6301,"R",14565
238032, 3,"R",22085,"R",1373,"R",6247,"R",14465
238032,11,"R",976,"R",822,"R",54,"R",100
238032,12,"R",6984,"R",2306,"R",586,"R",4092
238078, 1,"R",880,"R",152,"R",46,"R",682
238078, 2,"R",521,"R",11,"R",43,"R",467
238078, 3,"R",470,"R",11,"R",43,"R",416
238078,11,"R",51,"R",0,"R",0,"R",51
238078,12,"R",359,"R",141,"R",3,"R",215
238096, 1,"R",20,"A",,"A",,"R",20
238096, 2,"R",20,"A",,"A",,"R",20
238096, 3,"R",20,"A",,"A",,"R",20
238175, 1,"R",170,"A",,"A",,"R",170
238175, 2,"R",170,"A",,"A",,"R",170
238175, 3,"C",170,"A",,"A",,"C",170
238193, 1,"R",1986,"R",52,"R",333,"R",1601
238193, 2,"R",1237,"R",39,"R",116,"R",1082
238193, 3,"R",1184,"R",6,"R",116,"R",1062
238193,11,"R",53,"R",33,"R",0,"R",20
238193,12,"R",749,"R",13,"R",217,"R",519
238263, 1,"R",18669,"R",2293,"R",5412,"R",10964
238263, 2,"R",18613,"R",2292,"R",5381,"R",10940
238263, 3,"R",12875,"R",1378,"R",5000,"R",6497
238263,11,"R",5738,"R",914,"R",381,"R",4443
238263,12,"R",56,"R",1,"R",31,"R",24
238324, 1,"R",907,"R",86,"R",359,"R",462
238324, 2,"R",706,"R",32,"R",218,"R",456
238324, 3,"R",472,"R",25,"R",218,"R",229
238324,11,"R",234,"R",7,"Z",0,"R",227
238324,12,"R",201,"R",54,"R",141,"R",6
238333, 1,"R",1302,"R",85,"R",214,"R",1003
238333, 2,"R",1302,"R",85,"R",214,"R",1003
238333, 3,"R",1099,"R",7,"R",208,"R",884
238333,11,"R",203,"R",78,"R",6,"R",119
238397, 1,"R",3454,"R",141,"R",1331,"R",1982
238397, 2,"R",3454,"R",141,"R",1331,"R",1982
238397, 3,"R",3213,"R",111,"R",1271,"R",1831
238397,11,"R",241,"R",30,"R",60,"R",151
238430, 1,"R",2345,"R",630,"R",595,"R",1120
238430, 2,"R",1441,"R",228,"R",256,"R",957
238430, 3,"R",1096,"R",223,"R",256,"R",617
238430,11,"R",345,"R",5,"R",0,"R",340
238430,12,"R",904,"R",402,"R",339,"R",163
238458, 1,"R",3656,"R",15,"R",730,"R",2911
238458, 2,"R",3040,"R",14,"R",645,"R",2381
238458, 3,"R",2945,"R",13,"R",643,"R",2289
238458,11,"R",95,"R",1,"R",2,"R",92
238458,12,"R",616,"R",1,"R",85,"R",530
238476, 1,"R",2927,"R",37,"R",626,"R",2264
238476, 2,"R",2778,"R",17,"R",559,"R",2202
238476, 3,"R",2720,"R",16,"R",557,"R",2147
238476,11,"R",58,"R",1,"R",2,"R",55
238476,12,"R",149,"R",20,"R",67,"R",62
238573, 1,"R",124,"R",4,"R",0,"R",120
238573, 2,"R",123,"R",4,"R",0,"R",119
238573, 3,"R",123,"R",4,"R",0,"R",119
238573,12,"R",1,"Z",0,"Z",0,"R",1
238616, 1,"R",7040,"R",1899,"R",1753,"R",3388
238616, 2,"R",3789,"R",368,"R",1188,"R",2233
238616, 3,"R",3308,"R",358,"R",1144,"R",1806
238616,11,"R",481,"R",10,"R",44,"R",427
238616,12,"R",3251,"R",1531,"R",565,"R",1155
238661, 1,"R",2274,"R",266,"R",615,"R",1393
238661, 2,"R",1481,"R",4,"R",326,"R",1151
238661, 3,"R",1379,"R",3,"R",326,"R",1050
238661,11,"R",102,"R",1,"R",0,"R",101
238661,12,"R",793,"R",262,"R",289,"R",242
238722, 1,"R",18341,"R",2688,"R",2840,"R",12813
238722, 2,"R",18341,"R",2688,"R",2840,"R",12813
238722, 3,"R",8290,"R",1005,"R",2524,"R",4761
238722,11,"R",10051,"R",1683,"R",316,"R",8052
238759, 1,"R",13034,"R",1257,"R",2721,"R",9056
238759, 2,"R",13034,"R",1257,"R",2721,"R",9056
238759, 3,"R",7034,"R",945,"R",2522,"R",3567
238759,11,"R",6000,"R",312,"R",199,"R",5489
238810, 1,"R",57,"A",,"A",,"R",57
238810, 2,"R",57,"A",,"A",,"R",57
238810, 3,"C",57,"A",,"A",,"C",57
238980, 1,"R",3567,"R",433,"R",888,"R",2246
238980, 2,"R",2680,"R",279,"R",596,"R",1805
238980, 3,"R",2020,"R",266,"R",586,"R",1168
238980,11,"R",660,"R",13,"R",10,"R",637
238980,12,"R",887,"R",154,"R",292,"R",441
239008, 1,"R",4625,"R",793,"R",1540,"R",2292
239008, 2,"R",4625,"R",793,"R",1540,"R",2292
239008, 3,"R",2626,"R",497,"R",1283,"R",846
239008,11,"R",1999,"R",296,"R",257,"R",1446
239017, 1,"R",1459,"A",,"A",,"R",1459
239017, 2,"R",1459,"A",,"A",,"R",1459
239017, 3,"R",1434,"A",,"A",,"R",1434
239017,11,"R",25,"A",,"A",,"R",25
239071, 1,"R",1330,"R",672,"R",353,"R",305
239071, 2,"R",931,"R",409,"R",273,"R",249
239071, 3,"R",691,"R",191,"R",261,"R",239
239071,11,"R",240,"R",218,"R",12,"R",10
239071,12,"R",399,"R",263,"R",80,"R",56
239080, 1,"R",1958,"R",436,"R",372,"R",1150
239080, 2,"R",1513,"R",233,"R",295,"R",985
239080, 3,"R",1485,"R",217,"R",294,"R",974
239080,11,"R",28,"R",16,"R",1,"R",11
239080,12,"R",445,"R",203,"R",77,"R",165
239105, 1,"R",12601,"R",375,"R",4230,"R",7996
239105, 2,"R",8855,"R",184,"R",2752,"R",5919
239105, 3,"R",8451,"R",84,"R",2742,"R",5625
239105,11,"R",404,"R",100,"R",10,"R",294
239105,12,"R",3746,"R",191,"R",1478,"R",2077
239169, 1,"R",1498,"R",34,"R",228,"R",1236
239169,12,"R",1498,"R",34,"R",228,"R",1236
239220, 1,"R",4993,"R",629,"R",1837,"R",2527
239220, 2,"R",4993,"R",629,"R",1837,"R",2527
239220, 3,"R",3180,"R",464,"R",1741,"R",975
239220,11,"R",1813,"R",165,"R",96,"R",1552
239248, 1,"R",20131,"R",2508,"R",5308,"R",12315
239248, 2,"R",20131,"R",2508,"R",5308,"R",12315
239248, 3,"R",18067,"R",2024,"R",5147,"R",10896
239248,11,"R",2064,"R",484,"R",161,"R",1419
239309, 1,"R",902,"R",0,"R",213,"R",689
239309, 2,"R",902,"R",0,"R",213,"R",689
239309, 3,"R",898,"R",0,"R",213,"R",685
239309,11,"R",4,"R",0,"R",0,"R",4
239318, 1,"R",2874,"R",11,"R",293,"R",2570
239318, 2,"R",2653,"R",0,"R",218,"R",2435
239318, 3,"R",2635,"R",0,"R",218,"R",2417
239318,11,"R",18,"R",0,"R",0,"R",18
239318,12,"R",221,"R",11,"R",75,"R",135
239372, 1,"R",6875,"R",1234,"R",5305,"R",336
239372, 2,"R",6875,"R",1234,"R",5305,"R",336
239372, 3,"R",4137,"R",1012,"R",2890,"R",235
239372,11,"R",2738,"R",222,"R",2415,"R",101
239390, 1,"R",1455,"R",229,"R",689,"R",537
239390, 2,"R",725,"R",23,"R",414,"R",288
239390, 3,"R",697,"R",17,"R",411,"R",269
239390,11,"R",28,"R",6,"R",3,"R",19
239390,12,"R",730,"R",206,"R",275,"R",249
239424, 1,"R",109,"R",32,"R",38,"R",39
239424,12,"R",109,"R",32,"R",38,"R",39
239442, 1,"R",1712,"R",327,"R",510,"R",875
239442, 2,"R",1712,"R",327,"R",510,"R",875
239442, 3,"R",1188,"R",193,"R",460,"R",535
239442,11,"R",524,"R",134,"R",50,"R",340
239460, 1,"R",9351,"R",2409,"R",2355,"R",4587
239460, 2,"R",9351,"R",2409,"R",2355,"R",4587
239460, 3,"R",4460,"R",1649,"R",2062,"R",749
239460,11,"R",4891,"R",760,"R",293,"R",3838
239488, 1,"R",14675,"R",1947,"R",3770,"R",8958
239488, 2,"R",14675,"R",1947,"R",3770,"R",8958
239488, 3,"R",8281,"R",1128,"R",3297,"R",3856
239488,11,"R",6394,"R",819,"R",473,"R",5102
239512, 1,"R",650,"A",,"A",,"R",650
239512, 2,"R",650,"A",,"A",,"R",650
239512, 3,"R",614,"A",,"A",,"R",614
239512,11,"R",36,"A",,"A",,"R",36
239628, 1,"R",828,"A",,"A",,"R",828
239628, 2,"R",828,"A",,"A",,"R",828
239628, 3,"R",803,"A",,"A",,"R",803
239628,11,"R",25,"A",,"A",,"R",25
239637, 1,"R",122,"R",9,"R",0,"R",113
239637,12,"R",122,"R",9,"R",0,"R",113
239716, 1,"R",2170,"R",13,"R",323,"R",1834
239716, 2,"R",2056,"R",6,"R",269,"R",1781
239716, 3,"R",2010,"R",2,"R",268,"R",1740
239716,11,"R",46,"R",4,"R",1,"R",41
239716,12,"R",114,"R",7,"R",54,"R",53
239877, 1,"R",65,"A",,"A",,"R",65
239877, 2,"R",65,"A",,"A",,"R",65
239877, 3,"C",65,"A",,"A",,"C",65
239910, 1,"R",3640,"R",690,"R",310,"R",2640
239910, 2,"R",3640,"R",690,"R",310,"R",2640
239910, 3,"R",1886,"R",542,"R",280,"R",1064
239910,11,"R",1754,"R",148,"R",30,"R",1576
240107, 1,"R",3177,"R",467,"R",976,"R",1734
240107, 2,"R",1990,"R",198,"R",595,"R",1197
240107, 3,"R",1956,"R",195,"R",584,"R",1177
240107,11,"R",34,"R",3,"R",11,"R",20
240107,12,"R",1187,"R",269,"R",381,"R",537
240116, 1,"R",12061,"R",957,"R",2590,"R",8514
240116, 2,"R",12061,"R",957,"R",2590,"R",8514
240116, 3,"R",6381,"R",793,"R",2497,"R",3091
240116,11,"R",5680,"R",164,"R",93,"R",5423
240125, 1,"R",10641,"R",339,"R",1588,"R",8714
240125, 2,"R",10641,"R",339,"R",1588,"R",8714
240125, 3,"R",6117,"R",133,"R",1480,"R",4504
240125,11,"R",4524,"R",206,"R",108,"R",4210
240170, 1,"R",5858,"R",1214,"R",2281,"R",2363
240170, 2,"R",5858,"R",1214,"R",2281,"R",2363
240170, 3,"R",5527,"R",1102,"R",2210,"R",2215
240170,11,"R",331,"R",112,"R",71,"R",148
240189, 1,"R",14657,"R",2330,"R",6618,"R",5709
240189, 2,"R",12692,"R",1315,"R",6106,"R",5271
240189, 3,"R",11232,"R",589,"R",6026,"R",4617
240189,11,"R",1460,"R",726,"R",80,"R",654
240189,12,"R",1965,"R",1015,"R",512,"R",438
240198, 1,"R",5668,"R",746,"R",2118,"R",2804
240198, 2,"R",5668,"R",746,"R",2118,"R",2804
240198, 3,"R",3466,"R",544,"R",1863,"R",1059
240198,11,"R",2202,"R",202,"R",255,"R",1745
240213, 1,"R",88,"A",,"A",,"R",88
240213,12,"R",88,"A",,"A",,"R",88
240268, 1,"R",12230,"R",1020,"R",5212,"R",5998
240268, 2,"R",11441,"R",464,"R",5128,"R",5849
240268, 3,"R",10998,"R",337,"R",5104,"R",5557
240268,11,"R",443,"R",127,"R",24,"R",292
240268,12,"R",789,"R",556,"R",84,"R",149
240277, 1,"R",10742,"R",2327,"R",4444,"R",3971
240277, 2,"R",10188,"R",2042,"R",4284,"R",3862
240277, 3,"R",7341,"R",1746,"R",4182,"R",1413
240277,11,"R",2847,"R",296,"R",102,"R",2449
240277,12,"R",554,"R",285,"R",160,"R",109
240329, 1,"R",11501,"R",712,"R",5149,"R",5640
240329, 2,"R",10329,"R",205,"R",5014,"R",5110
240329, 3,"R",9972,"R",128,"R",4989,"R",4855
240329,11,"R",357,"R",77,"R",25,"R",255
240329,12,"R",1172,"R",507,"R",135,"R",530
240338, 1,"R",1281,"R",134,"R",316,"R",831
240338, 2,"R",1099,"R",68,"R",213,"R",818
240338, 3,"R",1079,"R",66,"R",211,"R",802
240338,11,"R",20,"R",2,"R",2,"R",16
240338,12,"R",182,"R",66,"R",103,"R",13
240365, 1,"R",18536,"R",1751,"R",1586,"R",15199
240365, 2,"R",16974,"R",1418,"R",1421,"R",14135
240365, 3,"R",10825,"R",657,"R",1327,"R",8841
240365,11,"R",6149,"R",761,"R",94,"R",5294
240365,12,"R",1562,"R",333,"R",165,"R",1064
240374, 1,"R",5317,"R",836,"R",2403,"R",2078
240374, 2,"R",4636,"R",370,"R",2232,"R",2034
240374, 3,"R",4253,"R",335,"R",2221,"R",1697
240374,11,"R",383,"R",35,"R",11,"R",337
240374,12,"R",681,"R",466,"R",171,"R",44
240392, 1,"R",4005,"R",3797,"R",179,"R",29
240392, 2,"R",2951,"R",2745,"R",177,"R",29
240392, 3,"R",2898,"R",2693,"R",176,"R",29
240392,11,"R",53,"R",52,"R",1,"R",0
240392,12,"R",1054,"R",1052,"R",2,"R",0
240417, 1,"R",9702,"R",2460,"R",4299,"R",2943
240417, 2,"R",8170,"R",1376,"R",4007,"R",2787
240417, 3,"R",7823,"R",1159,"R",3977,"R",2687
240417,11,"R",347,"R",217,"R",30,"R",100
240417,12,"R",1532,"R",1084,"R",292,"R",156
240426, 1,"R",3171,"R",1268,"R",716,"R",1187
240426, 2,"R",2689,"R",873,"R",695,"R",1121
240426, 3,"R",2431,"R",741,"R",689,"R",1001
240426,11,"R",258,"R",132,"R",6,"R",120
240426,12,"R",482,"R",395,"R",21,"R",66
240444, 1,"R",47831,"R",1620,"R",16443,"R",29768
240444, 2,"R",35038,"R",919,"R",15011,"R",19108
240444, 3,"R",32547,"R",511,"R",14876,"R",17160
240444,11,"R",2491,"R",408,"R",135,"R",1948
240444,12,"R",12793,"R",701,"R",1432,"R",10660
240453, 1,"R",30081,"R",3786,"R",13153,"R",13142
240453, 2,"R",24695,"R",2854,"R",11351,"R",10490
240453, 3,"R",21758,"R",1420,"R",11041,"R",9297
240453,11,"R",2937,"R",1434,"R",310,"R",1193
240453,12,"R",5386,"R",932,"R",1802,"R",2652
240462, 1,"R",9403,"R",1902,"R",720,"R",6781
240462, 2,"R",8325,"R",936,"R",713,"R",6676
240462, 3,"R",7729,"R",551,"R",701,"R",6477
240462,11,"R",596,"R",385,"R",12,"R",199
240462,12,"R",1078,"R",966,"R",7,"R",105
240471, 1,"R",6561,"R",336,"R",3681,"R",2544
240471, 2,"R",6075,"R",267,"R",3475,"R",2333
240471, 3,"R",5700,"R",171,"R",3427,"R",2102
240471,11,"R",375,"R",96,"R",48,"R",231
240471,12,"R",486,"R",69,"R",206,"R",211
240480, 1,"R",9447,"R",912,"R",5099,"R",3436
240480, 2,"R",8800,"R",587,"R",4860,"R",3353
240480, 3,"R",7936,"R",350,"R",4818,"R",2768
240480,11,"R",864,"R",237,"R",42,"R",585
240480,12,"R",647,"R",325,"R",239,"R",83
240505, 1,"R",4804,"R",1204,"R",1680,"R",1920
240505, 2,"R",4804,"R",1204,"R",1680,"R",1920
240505, 3,"R",2909,"R",600,"R",1484,"R",825
240505,11,"R",1895,"R",604,"R",196,"R",1095
240514, 1,"R",2489,"R",486,"R",818,"R",1185
240514, 2,"R",2489,"R",486,"R",818,"R",1185
240514, 3,"R",1278,"R",280,"R",638,"R",360
240514,11,"R",1211,"R",206,"R",180,"R",825
240596, 1,"R",2107,"R",264,"R",323,"R",1520
240596, 2,"R",2107,"R",264,"R",323,"R",1520
240596, 3,"R",744,"R",114,"R",237,"R",393
240596,11,"R",1363,"R",150,"R",86,"R",1127
240620, 1,"R",5816,"R",817,"R",1826,"R",3173
240620, 2,"R",5816,"R",817,"R",1826,"R",3173
240620, 3,"R",3297,"R",550,"R",1628,"R",1119
240620,11,"R",2519,"R",267,"R",198,"R",2054
240657, 1,"R",1955,"R",345,"R",803,"R",807
240657, 2,"R",1955,"R",345,"R",803,"R",807
240657, 3,"R",1155,"R",130,"R",658,"R",367
240657,11,"R",800,"R",215,"R",145,"R",440
240666, 1,"R",6340,"R",634,"R",1590,"R",4116
240666, 2,"R",6340,"R",634,"R",1590,"R",4116
240666, 3,"R",2544,"R",370,"R",1337,"R",837
240666,11,"R",3796,"R",264,"R",253,"R",3279
240693, 1,"R",4180,"R",944,"R",1373,"R",1863
240693, 2,"R",4180,"R",944,"R",1373,"R",1863
240693, 3,"R",1909,"R",380,"R",1069,"R",460
240693,11,"R",2271,"R",564,"R",304,"R",1403
240709, 1,"R",71,"A",,"A",,"R",71
240709, 2,"R",71,"A",,"A",,"R",71
240709, 3,"C",71,"A",,"A",,"C",71
240718, 1,"R",338,"A",,"A",,"R",338
240718, 2,"R",338,"A",,"A",,"R",338
240718, 3,"R",338,"A",,"A",,"R",338
240727, 1,"R",13616,"R",2253,"R",6323,"R",5040
240727, 2,"R",10836,"R",1475,"R",5772,"R",3589
240727, 3,"R",10542,"R",1342,"R",5757,"R",3443
240727,11,"R",294,"R",133,"R",15,"R",146
240727,12,"R",2780,"R",778,"R",551,"R",1451
240736, 1,"R",1272,"A",,"A",,"R",1272
240736, 2,"R",1272,"A",,"A",,"R",1272
240736, 3,"R",1209,"A",,"A",,"R",1209
240736,11,"R",63,"A",,"A",,"R",63
240745, 1,"R",2374,"A",,"A",,"R",2374
240745, 2,"R",2374,"A",,"A",,"R",2374
240745, 3,"R",1847,"A",,"A",,"R",1847
240745,11,"R",527,"A",,"A",,"R",527
240754, 1,"R",4045,"R",65,"R",918,"R",3062
240754, 2,"R",3628,"R",34,"R",865,"R",2729
240754, 3,"R",3525,"R",21,"R",859,"R",2645
240754,11,"R",103,"R",13,"R",6,"R",84
240754,12,"R",417,"R",31,"R",53,"R",333
240790, 1,"R",1443,"R",70,"R",925,"R",448
240790, 2,"R",1443,"R",70,"R",925,"R",448
240790, 3,"R",1410,"R",64,"R",917,"R",429
240790,11,"R",33,"R",6,"R",8,"R",19
240879, 1,"R",426,"A",,"A",,"R",426
240879, 2,"R",426,"A",,"A",,"R",426
240879, 3,"C",426,"A",,"A",,"C",426
240985, 1,"R",168,"A",,"A",,"R",168
240985, 2,"R",168,"A",,"A",,"R",168
240985,11,"R",168,"A",,"A",,"R",168
241100, 1,"R",487,"A",,"A",,"R",487
241100, 2,"R",451,"A",,"A",,"R",451
241100, 3,"R",443,"A",,"A",,"R",443
241100,11,"R",8,"A",,"A",,"R",8
241100,12,"R",36,"A",,"A",,"R",36
241128, 1,"R",655,"A",,"A",,"R",655
241128, 2,"R",632,"A",,"A",,"R",632
241128, 3,"R",621,"A",,"A",,"R",621
241128,11,"R",11,"A",,"A",,"R",11
241128,12,"R",23,"A",,"A",,"R",23
241146, 1,"R",524,"A",,"A",,"R",524
241146, 2,"R",524,"A",,"A",,"R",524
241146, 3,"C",524,"A",,"A",,"C",524
241182, 1,"R",549,"A",,"A",,"R",549
241182, 2,"R",549,"A",,"A",,"R",549
241182, 3,"C",549,"A",,"A",,"C",549
241191, 1,"R",1364,"R",40,"R",789,"R",535
241191, 2,"R",1202,"R",19,"R",738,"R",445
241191, 3,"R",1178,"R",11,"R",738,"R",429
241191,11,"R",24,"R",8,"R",0,"R",16
241191,12,"R",162,"R",21,"R",51,"R",90
241216, 1,"R",1964,"A",,"A",,"R",1964
241216, 2,"R",1808,"A",,"A",,"R",1808
241216, 3,"R",1808,"A",,"A",,"R",1808
241216,12,"R",156,"A",,"A",,"R",156
241225, 1,"R",1461,"R",0,"R",1236,"R",225
241225, 2,"R",1215,"R",0,"R",1049,"R",166
241225, 3,"R",1209,"R",0,"R",1043,"R",166
241225,11,"R",6,"R",0,"R",6,"R",0
241225,12,"R",246,"R",0,"R",187,"R",59
241304, 1,"R",1227,"R",10,"R",336,"R",881
241304, 2,"R",1069,"R",10,"R",290,"R",769
241304, 3,"R",1069,"R",10,"R",290,"R",769
241304,12,"R",158,"R",0,"R",46,"R",112
241331, 1,"R",2486,"R",137,"R",586,"R",1763
241331, 2,"R",786,"R",136,"R",245,"R",405
241331, 3,"R",786,"R",136,"R",245,"R",405
241331,12,"R",1700,"R",1,"R",341,"R",1358
241377, 1,"R",1246,"R",0,"R",1246,"R",0
241377, 2,"R",942,"R",0,"R",942,"R",0
241377, 3,"R",942,"R",0,"R",942,"R",0
241377,12,"R",304,"R",0,"R",304,"R",0
241386, 1,"R",388,"R",0,"R",356,"R",32
241386, 2,"R",322,"R",0,"R",322,"R",0
241386, 3,"R",322,"R",0,"R",322,"R",0
241386,12,"R",66,"R",0,"R",34,"R",32
241395, 1,"R",950,"R",22,"R",419,"R",509
241395, 2,"R",521,"R",21,"R",347,"R",153
241395, 3,"R",479,"R",15,"R",336,"R",128
241395,11,"R",42,"R",6,"R",11,"R",25
241395,12,"R",429,"R",1,"R",72,"R",356
241410, 1,"R",7652,"R",139,"R",3109,"R",4404
241410, 2,"R",5713,"R",133,"R",2740,"R",2840
241410, 3,"R",5487,"R",88,"R",2699,"R",2700
241410,11,"R",226,"R",45,"R",41,"R",140
241410,12,"R",1939,"R",6,"R",369,"R",1564
241517, 1,"R",561,"A",,"A",,"R",561
241517, 2,"R",561,"A",,"A",,"R",561
241517, 3,"R",561,"A",,"A",,"R",561
241614, 1,"R",421,"R",108,"R",43,"R",270
241614, 2,"R",308,"R",79,"R",27,"R",202
241614, 3,"R",308,"R",79,"R",27,"R",202
241614,12,"R",113,"R",29,"R",16,"R",68
241720, 1,"R",1183,"A",,"A",,"R",1183
241720, 2,"R",1183,"A",,"A",,"R",1183
241720, 3,"R",1182,"A",,"A",,"R",1182
241720,11,"R",1,"A",,"A",,"R",1
241739, 1,"R",11808,"Z",0,"R",69,"R",11739
241739, 2,"R",9281,"Z",0,"R",11,"R",9270
241739, 3,"R",9281,"Z",0,"R",11,"R",9270
241739,12,"R",2527,"Z",0,"R",58,"R",2469
241766, 1,"R",402,"A",,"A",,"R",402
241766, 2,"R",381,"A",,"A",,"R",381
241766, 3,"R",367,"A",,"A",,"R",367
241766,11,"R",14,"A",,"A",,"R",14
241766,12,"R",21,"A",,"A",,"R",21
241793, 1,"R",416,"A",,"A",,"R",416
241793,12,"R",416,"A",,"A",,"R",416
241836, 1,"R",1599,"R",388,"R",687,"R",524
241836, 2,"R",1513,"R",388,"R",658,"R",467
241836, 3,"R",1511,"R",387,"R",658,"R",466
241836,11,"R",2,"R",1,"R",0,"R",1
241836,12,"R",86,"Z",0,"R",29,"R",57
241906, 1,"R",433,"A",,"A",,"R",433
241906, 2,"R",433,"A",,"A",,"R",433
241906, 3,"C",433,"A",,"A",,"C",433
241951, 1,"R",478,"A",,"A",,"R",478
241951, 2,"R",478,"A",,"A",,"R",478
241951, 3,"R",478,"A",,"A",,"R",478
242042, 1,"R",553,"A",,"A",,"R",553
242042, 2,"R",553,"A",,"A",,"R",553
242042, 3,"R",553,"A",,"A",,"R",553
242112, 1,"R",969,"R",0,"R",6,"R",963
242112, 2,"R",969,"R",0,"R",6,"R",963
242112, 3,"R",966,"R",0,"R",6,"R",960
242112,11,"R",3,"A",,"A",,"R",3
242121, 1,"R",557,"R",0,"R",0,"R",557
242121, 2,"R",557,"R",0,"R",0,"R",557
242121, 3,"R",557,"R",0,"R",0,"R",557
242130, 1,"R",419,"R",0,"R",0,"R",419
242130, 2,"R",419,"R",0,"R",0,"R",419
242130, 3,"R",419,"R",0,"R",0,"R",419
242149, 1,"R",594,"R",0,"R",0,"R",594
242149, 2,"R",594,"R",0,"R",0,"R",594
242149, 3,"R",594,"R",0,"R",0,"R",594
242413, 1,"R",153,"A",,"A",,"R",153
242413, 2,"R",153,"A",,"A",,"R",153
242413, 3,"C",153,"A",,"A",,"C",153
242556, 1,"R",452,"A",,"A",,"R",452
242556, 2,"R",452,"A",,"A",,"R",452
242556, 3,"R",452,"A",,"A",,"R",452
242565, 1,"R",454,"Z",0,"R",135,"R",319
242565, 2,"R",454,"Z",0,"R",135,"R",319
242565, 3,"R",454,"Z",0,"R",135,"R",319
242583, 1,"R",414,"A",,"A",,"R",414
242583, 2,"R",414,"A",,"A",,"R",414
242583, 3,"R",414,"A",,"A",,"R",414
242617, 1,"R",4747,"R",143,"R",2580,"R",2024
242617, 2,"R",4058,"R",94,"R",2476,"R",1488
242617, 3,"R",4021,"R",89,"R",2474,"R",1458
242617,11,"R",37,"R",5,"R",2,"R",30
242617,12,"R",689,"R",49,"R",104,"R",536
242626, 1,"R",4440,"R",405,"R",3022,"R",1013
242626, 2,"R",4223,"R",399,"R",2985,"R",839
242626, 3,"R",4158,"R",378,"R",2969,"R",811
242626,11,"R",65,"R",21,"R",16,"R",28
242626,12,"R",217,"R",6,"R",37,"R",174
242635, 1,"R",4421,"R",627,"R",2716,"R",1078
242635, 2,"R",4039,"R",522,"R",2639,"R",878
242635, 3,"R",3989,"R",498,"R",2636,"R",855
242635,11,"R",50,"R",24,"R",3,"R",23
242635,12,"R",382,"R",105,"R",77,"R",200
242644, 1,"R",1901,"R",182,"R",633,"R",1086
242644, 2,"R",1729,"R",81,"R",617,"R",1031
242644, 3,"R",1722,"R",78,"R",617,"R",1027
242644,11,"R",7,"R",3,"R",0,"R",4
242644,12,"R",172,"R",101,"R",16,"R",55
242653, 1,"R",8742,"R",916,"R",3942,"R",3884
242653, 2,"R",6234,"R",672,"R",3473,"R",2089
242653, 3,"R",6039,"R",639,"R",3431,"R",1969
